status	relative_path	left_size	right_size	delta_right_minus_left	left_target	right_target
different	usr/lib/swift_static/appletvsimulator/CxxStdlib.swiftmodule/arm64-apple-tvos-simulator.private.swiftinterface	19629	19629	0		
different	usr/lib/swift_static/appletvsimulator/CxxStdlib.swiftmodule/arm64-apple-tvos-simulator.swiftdoc	7112	7112	0		
different	usr/lib/swift_static/appletvsimulator/CxxStdlib.swiftmodule/arm64-apple-tvos-simulator.swiftinterface	19629	19629	0		
different	usr/lib/swift_static/appletvsimulator/CxxStdlib.swiftmodule/arm64-apple-tvos-simulator.swiftsourceinfo	32624	32624	0		
different	usr/lib/swift_static/appletvsimulator/CxxStdlib.swiftmodule/x86_64-apple-tvos-simulator.private.swiftinterface	19630	19630	0		
different	usr/lib/swift_static/appletvsimulator/CxxStdlib.swiftmodule/x86_64-apple-tvos-simulator.swiftdoc	7112	7112	0		
different	usr/lib/swift_static/appletvsimulator/CxxStdlib.swiftmodule/x86_64-apple-tvos-simulator.swiftinterface	19630	19630	0		
different	usr/lib/swift_static/appletvsimulator/CxxStdlib.swiftmodule/x86_64-apple-tvos-simulator.swiftsourceinfo	32624	32624	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/aarch64-none-none-elf.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/aarch64-none-none-elf.swiftmodule	97344	97344	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/aarch64-none-none-elf.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-ios.swiftdoc	428	428	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-ios.swiftmodule	97340	97340	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-ios.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-macos.swiftdoc	428	428	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-macos.swiftmodule	97340	97340	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-macos.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-none-macho.swiftmodule	97344	97344	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-ios.swiftdoc	428	428	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-ios.swiftmodule	97340	97340	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-ios.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-macos.swiftdoc	428	428	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-macos.swiftmodule	97340	97340	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-macos.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-none-macho.swiftmodule	97344	97344	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/arm64e-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv4t-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv4t-none-none-eabi.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv4t-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-none-none-eabi.swiftdoc	428	428	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-none-none-eabi.swiftmodule	94556	94556	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6-none-none-eabi.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-none-none-eabi.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv6m-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-none-none-eabi.swiftdoc	428	428	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-none-none-eabi.swiftmodule	94556	94556	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7-none-none-eabi.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-none-none-eabi.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7em-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7m-apple-none-macho.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7m-apple-none-macho.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/armv7m-apple-none-macho.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/i686-unknown-none-elf.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/i686-unknown-none-elf.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/i686-unknown-none-elf.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv32-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv32-none-none-eabi.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv32-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv64-none-none-eabi.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv64-none-none-eabi.swiftmodule	97344	97344	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/riscv64-none-none-eabi.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm32-unknown-none-wasm.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm32-unknown-none-wasm.swiftmodule	94560	94560	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm32-unknown-none-wasm.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm64-unknown-none-wasm.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm64-unknown-none-wasm.swiftmodule	97344	97344	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/wasm64-unknown-none-wasm.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-apple-macos.swiftdoc	428	428	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-apple-macos.swiftmodule	97340	97340	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-apple-macos.swiftsourceinfo	1604	1604	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-unknown-none-elf.swiftdoc	432	432	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-unknown-none-elf.swiftmodule	97344	97344	0		
different	usr/lib/swift_static/embedded/EmbeddedPlatformPOSIX.swiftmodule/x86_64-unknown-none-elf.swiftsourceinfo	1608	1608	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64-apple-ios.swiftdoc	420824	420824	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64-apple-ios.swiftmodule	1492928	1492928	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64-apple-ios.swiftsourceinfo	410592	410592	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64-apple-macos.swiftdoc	420824	420824	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64-apple-macos.swiftmodule	1492396	1492396	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64-apple-macos.swiftsourceinfo	410592	410592	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64-apple-none-macho.swiftdoc	420828	420828	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64-apple-none-macho.swiftmodule	1491932	1491932	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64-apple-none-macho.swiftsourceinfo	410596	410596	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64e-apple-ios.swiftdoc	420824	420824	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64e-apple-ios.swiftmodule	1492928	1492928	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64e-apple-ios.swiftsourceinfo	410592	410592	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64e-apple-macos.swiftdoc	420824	420824	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64e-apple-macos.swiftmodule	1492396	1492396	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64e-apple-macos.swiftsourceinfo	410592	410592	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64e-apple-none-macho.swiftdoc	420828	420828	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64e-apple-none-macho.swiftmodule	1491932	1491932	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/arm64e-apple-none-macho.swiftsourceinfo	410596	410596	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7-apple-none-macho.swiftdoc	420828	420828	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7-apple-none-macho.swiftmodule	1479928	1479928	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7-apple-none-macho.swiftsourceinfo	410596	410596	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7-none-none-eabi.swiftdoc	420824	420824	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7-none-none-eabi.swiftmodule	1479924	1479924	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7-none-none-eabi.swiftsourceinfo	410592	410592	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7em-apple-none-macho.swiftdoc	420828	420828	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7em-apple-none-macho.swiftmodule	1479928	1479928	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7em-apple-none-macho.swiftsourceinfo	410596	410596	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7em-none-none-eabi.swiftdoc	420828	420828	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7em-none-none-eabi.swiftmodule	1479928	1479928	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7em-none-none-eabi.swiftsourceinfo	410596	410596	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7m-apple-none-macho.swiftdoc	420828	420828	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7m-apple-none-macho.swiftmodule	1479928	1479928	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/armv7m-apple-none-macho.swiftsourceinfo	410596	410596	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/x86_64-apple-macos.swiftdoc	420824	420824	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/x86_64-apple-macos.swiftmodule	1492396	1492396	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/x86_64-apple-macos.swiftsourceinfo	410592	410592	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/x86_64-unknown-none-elf.swiftdoc	420828	420828	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/x86_64-unknown-none-elf.swiftmodule	1491932	1491932	0		
different	usr/lib/swift_static/embedded/_Concurrency.swiftmodule/x86_64-unknown-none-elf.swiftsourceinfo	410596	410596	0		
different	usr/lib/swift_static/iphoneos/Cxx.swiftmodule/arm64-apple-ios.private.swiftinterface	33867	33867	0		
different	usr/lib/swift_static/iphoneos/Cxx.swiftmodule/arm64-apple-ios.swiftdoc	13872	13872	0		
different	usr/lib/swift_static/iphoneos/Cxx.swiftmodule/arm64-apple-ios.swiftinterface	33867	33867	0		
different	usr/lib/swift_static/iphoneos/Cxx.swiftmodule/arm64-apple-ios.swiftsourceinfo	48428	48428	0		
different	usr/lib/swift_static/iphoneos/Cxx.swiftmodule/arm64e-apple-ios.private.swiftinterface	33868	33868	0		
different	usr/lib/swift_static/iphoneos/Cxx.swiftmodule/arm64e-apple-ios.swiftdoc	13872	13872	0		
different	usr/lib/swift_static/iphoneos/Cxx.swiftmodule/arm64e-apple-ios.swiftinterface	33868	33868	0		
different	usr/lib/swift_static/iphoneos/Cxx.swiftmodule/arm64e-apple-ios.swiftsourceinfo	48428	48428	0		
different	usr/lib/swift_static/iphoneos/CxxStdlib.swiftmodule/arm64-apple-ios.private.swiftinterface	19618	19618	0		
different	usr/lib/swift_static/iphoneos/CxxStdlib.swiftmodule/arm64-apple-ios.swiftdoc	7100	7100	0		
different	usr/lib/swift_static/iphoneos/CxxStdlib.swiftmodule/arm64-apple-ios.swiftinterface	19618	19618	0		
different	usr/lib/swift_static/iphoneos/CxxStdlib.swiftmodule/arm64-apple-ios.swiftsourceinfo	32612	32612	0		
different	usr/lib/swift_static/iphoneos/CxxStdlib.swiftmodule/arm64e-apple-ios.private.swiftinterface	19619	19619	0		
different	usr/lib/swift_static/iphoneos/CxxStdlib.swiftmodule/arm64e-apple-ios.swiftdoc	7100	7100	0		
different	usr/lib/swift_static/iphoneos/CxxStdlib.swiftmodule/arm64e-apple-ios.swiftinterface	19619	19619	0		
different	usr/lib/swift_static/iphoneos/CxxStdlib.swiftmodule/arm64e-apple-ios.swiftsourceinfo	32612	32612	0		
different	usr/lib/swift_static/iphonesimulator/Cxx.swiftmodule/arm64-apple-ios-simulator.private.swiftinterface	33877	33877	0		
different	usr/lib/swift_static/iphonesimulator/Cxx.swiftmodule/arm64-apple-ios-simulator.swiftdoc	13880	13880	0		
different	usr/lib/swift_static/iphonesimulator/Cxx.swiftmodule/arm64-apple-ios-simulator.swiftinterface	33877	33877	0		
different	usr/lib/swift_static/iphonesimulator/Cxx.swiftmodule/arm64-apple-ios-simulator.swiftsourceinfo	48436	48436	0		
different	usr/lib/swift_static/iphonesimulator/Cxx.swiftmodule/x86_64-apple-ios-simulator.private.swiftinterface	33878	33878	0		
different	usr/lib/swift_static/iphonesimulator/Cxx.swiftmodule/x86_64-apple-ios-simulator.swiftdoc	13884	13884	0		
different	usr/lib/swift_static/iphonesimulator/Cxx.swiftmodule/x86_64-apple-ios-simulator.swiftinterface	33878	33878	0		
different	usr/lib/swift_static/iphonesimulator/Cxx.swiftmodule/x86_64-apple-ios-simulator.swiftsourceinfo	48440	48440	0		
different	usr/lib/swift_static/iphonesimulator/CxxStdlib.swiftmodule/arm64-apple-ios-simulator.private.swiftinterface	19628	19628	0		
different	usr/lib/swift_static/iphonesimulator/CxxStdlib.swiftmodule/arm64-apple-ios-simulator.swiftdoc	7108	7108	0		
different	usr/lib/swift_static/iphonesimulator/CxxStdlib.swiftmodule/arm64-apple-ios-simulator.swiftinterface	19628	19628	0		
different	usr/lib/swift_static/iphonesimulator/CxxStdlib.swiftmodule/arm64-apple-ios-simulator.swiftsourceinfo	32620	32620	0		
different	usr/lib/swift_static/iphonesimulator/CxxStdlib.swiftmodule/x86_64-apple-ios-simulator.private.swiftinterface	19629	19629	0		
different	usr/lib/swift_static/iphonesimulator/CxxStdlib.swiftmodule/x86_64-apple-ios-simulator.swiftdoc	7112	7112	0		
different	usr/lib/swift_static/iphonesimulator/CxxStdlib.swiftmodule/x86_64-apple-ios-simulator.swiftinterface	19629	19629	0		
different	usr/lib/swift_static/iphonesimulator/CxxStdlib.swiftmodule/x86_64-apple-ios-simulator.swiftsourceinfo	32624	32624	0		
different	usr/lib/swift_static/macosx/Cxx.swiftmodule/arm64-apple-macos.private.swiftinterface	33871	33871	0		
different	usr/lib/swift_static/macosx/Cxx.swiftmodule/arm64-apple-macos.swiftdoc	13876	13876	0		
different	usr/lib/swift_static/macosx/Cxx.swiftmodule/arm64-apple-macos.swiftinterface	33871	33871	0		
different	usr/lib/swift_static/macosx/Cxx.swiftmodule/arm64-apple-macos.swiftsourceinfo	48432	48432	0		
different	usr/lib/swift_static/macosx/Cxx.swiftmodule/x86_64-apple-macos.private.swiftinterface	33872	33872	0		
different	usr/lib/swift_static/macosx/Cxx.swiftmodule/x86_64-apple-macos.swiftdoc	13876	13876	0		
different	usr/lib/swift_static/macosx/Cxx.swiftmodule/x86_64-apple-macos.swiftinterface	33872	33872	0		
different	usr/lib/swift_static/macosx/Cxx.swiftmodule/x86_64-apple-macos.swiftsourceinfo	48432	48432	0		
